repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
41623,0,0,2,0,0,0
47459,28,0,15,50,80,90
26247,29,0,6,33,30,39
37393,0,0,0,2,0,2
153,0,0,0,0,0,0
15991,1,0,0,0,2,0
31261,2,0,0,0,2,2
38981,0,0,8,0,4,0
10341,244,0,0,0,0,0
27450,0,0,0,0,0,0
33377,916,42,1008,8778,630,1176
12493,208,8,92,88,348,532
34544,21,0,1,5,58,48
39289,0,0,0,0,0,0
227,0,0,0,0,0,0
23656,2,0,0,0,0,0
8048,0,0,0,0,0,0
11273,3,0,0,2,0,0
28203,702,0,918,2890,510,1360
43634,245,0,0,0,0,0
22250,0,0,1,1,0,0
7701,0,0,0,0,0,0
3120,0,0,0,0,0,0
30688,4,1,7,14,3,0
2450,0,0,0,0,0,0
36266,10,0,0,0,0,0
28343,0,0,0,0,0,0
19267,0,0,0,0,0,0
28917,112,0,0,3,69,72
8283,0,0,0,0,0,0
35025,58,0,0,0,0,0
4687,0,0,0,0,0,0
7551,0,0,0,0,0,0
33111,36,0,2,0,4,0
10134,0,0,3,2,1,2
11498,6,0,27,108,0,0
37851,3,0,9,18,6,3
7295,0,0,0,0,0,0
9019,0,0,0,0,0,0
5301,0,0,0,0,0,0
5567,0,0,0,0,0,0
13237,3,0,12,6,6,0
9768,0,0,0,0,0,0
10751,0,0,6,12,0,0
24077,0,0,3,4,0,0
21828,5,0,0,0,0,0
32316,2,0,2,6,1,0
12645,219,0,0,0,0,0
6927,0,0,0,0,0,0
36669,4,0,5,30,4,5
19379,15,0,24,0,24,0
32940,14,0,1,3,3,2
8832,0,0,0,0,0,0
33035,8,0,0,0,0,0
8877,0,0,0,0,0,0
13172,0,0,1,4,0,0
47425,10,0,0,0,2,5
17010,4,0,42,156,0,0
16635,246,0,377,1417,559,455
40874,0,0,0,0,0,0
18121,2,0,8,2,0,0
14625,34,0,14,50,20,4
16191,0,0,0,0,0,0
13412,6,0,3,11,1,1
16460,0,0,84,204,0,0
26215,32,0,24,168,0,4
33715,2,0,1,2,1,0
34512,11,0,2,2,4,0
31820,0,0,0,0,1,0
3749,0,0,0,0,0,0
11278,17,0,6,44,0,0
38336,0,0,3,35,0,0
38133,72,0,80,565,85,160
36603,0,0,0,0,0,0
2304,0,0,0,0,0,0
24049,0,0,1,2,1,0
38404,45,0,20,110,10,30
20290,23,0,7,47,2,0
16322,44,0,42,72,138,42
17048,178,0,143,176,275,22
37173,0,0,0,0,0,0
31850,6,0,1,3,1,1
23644,2,0,3,10,1,0
4105,0,0,0,0,0,0
992,0,0,0,0,0,0
45606,2,0,4,4,0,0
19561,640,0,308,88,209,121
6136,0,0,0,0,0,0
37257,0,0,0,0,0,0
12082,0,0,0,0,0,0
44233,3,0,0,0,22,0
20629,17,0,10,26,6,6
13243,4,1,1,6,1,1
32634,108,7,112,266,140,448
3494,0,0,0,0,0,0
15337,21,8,36,140,20,28
10006,17,0,22,42,8,2
35828,0,0,0,0,0,0
2715,0,0,0,0,0,0
45323,35,0,4,9,1,1
27926,90,0,65,35,95,125
24330,40,0,0,27,0,0
11263,0,0,0,0,13,4
35716,0,0,2,0,0,0
3963,0,0,0,0,0,0
16838,0,0,0,0,0,0
16763,52,0,15,45,57,21
10139,107,0,0,0,0,0
8214,0,0,0,0,0,0
20136,11,0,9,67,14,46
46381,18,0,2,2,2,0
8261,0,0,0,0,0,0
8045,0,0,0,0,0,0
6242,0,0,0,0,0,0
28030,27,0,42,98,0,0
25081,155,0,85,295,60,40
13453,491,43,215,731,0,0
9159,0,0,0,0,0,0
13131,0,0,0,0,0,0
11090,22,0,3,4,9,8
20865,0,0,0,0,0,0
936,0,0,0,0,0,0
22537,0,0,6,18,0,2
1500,0,0,0,0,0,0
17285,36,0,63,639,9,36
18683,323,0,512,3008,2784,4480
27430,28,0,0,0,0,0
2248,0,0,0,0,0,0
26345,47,0,10,10,12,6
39598,1,0,0,0,0,0
6473,0,0,0,0,0,0
40074,150,0,8,16,8,40
25145,1,0,12,16,0,0
16067,10,2,8,8,6,20
24041,0,0,28,42,0,0
23345,159,0,480,1120,0,0
43444,0,0,0,0,0,0
3470,0,0,0,0,0,0
4920,0,0,0,0,0,0
555,0,0,0,0,0,0
27452,0,0,0,0,0,0
36314,0,0,0,3,0,0
26608,1,0,0,0,0,0
8416,0,0,0,0,0,0
46379,42,0,0,3,33,63
11956,0,0,0,0,0,0
20357,0,0,1,0,0,0
19690,6,0,20,5,10,10
14054,0,0,0,0,0,0
23203,0,0,0,0,0,0
17318,34,0,55,40,315,200
15588,102,0,90,230,60,0
14018,2,0,3,3,6,3
3093,0,0,0,0,0,0
42112,0,0,0,0,0,0
26237,0,0,0,0,0,0
12438,0,0,2,3,0,0
21557,98,0,8,8,284,172
32096,106,0,96,42,36,18
13354,0,0,0,0,0,0
5577,0,0,0,0,0,0
37143,8,0,0,0,45,65
2591,0,0,0,0,0,0
1625,0,0,0,0,0,0
37274,0,0,3,0,0,0
12260,0,0,0,0,0,0
42531,250,0,100,100,140,30
44776,0,0,0,0,0,0
29469,0,0,0,0,0,0
16938,7,0,4,10,2,2
3909,0,0,0,0,0,0
28014,0,0,0,0,0,0
7970,0,0,0,0,0,0
10728,147,0,0,28,0,0
46733,48,3,6,30,21,3
44235,4,0,3,12,4,11
7599,0,0,0,0,0,0
112,0,0,0,0,0,0
44465,61,0,38,28,102,72
11733,22,0,28,128,24,0
48506,0,0,0,0,0,0
32907,9,0,6,26,10,4
4616,0,0,0,0,0,0
31188,31,0,40,110,30,90
49861,4,0,7,12,1,1
21809,9,0,0,0,150,240
21961,0,0,18,27,0,0
9663,0,0,0,0,0,0
35555,10,0,24,68,12,0
37374,16,1,8,0,0,0
19290,1,0,12,19,0,0
3398,0,0,0,0,0,0
25240,2,0,15,5,10,15
8150,0,0,0,0,0,0
31,0,0,0,0,0,0
26205,0,0,0,0,0,0
30303,65,0,4,4,2,2
19765,74,0,24,12,81,66
40511,2,0,6,3,3,3
3567,0,0,0,0,0,0
29121,1,0,1,0,1,0
44794,7,0,0,0,0,0
33768,0,0,0,0,0,0
2590,0,0,0,0,0,0
1321,0,0,0,0,0,0
45725,0,0,0,0,0,0
48295,3,0,1,4,1,0
1846,0,0,0,0,0,0
15686,8,0,4,16,2,0
36653,185,27,108,153,171,144
45097,6,0,0,0,2,2
40302,2,0,2,2,0,0
27855,15,0,8,40,16,24
5810,0,0,0,0,0,0
8350,0,0,0,0,0,0
11262,7,0,6,8,6,14
27833,254,0,40,8,0,0
27698,19,0,2,2,10,2
2260,0,0,0,0,0,0
45809,3,0,0,0,81,78
17114,0,0,2,0,0,0
30545,1,0,3,5,0,0
12776,19,0,5,40,50,30
32191,4,0,4,18,2,0
3812,0,0,0,0,0,0
18708,1,0,0,0,1,0
40121,6,0,4,4,2,2
6453,0,0,0,0,0,0
19454,4,0,1,6,0,0
27224,176,36,44,168,228,428
32459,19,0,10,24,14,20
22074,1,0,1,4,2,0
15846,28,0,50,80,34,28
49772,30,0,2,2,10,1
21778,5,0,2,14,8,10
38812,4,0,0,0,8,6
48574,0,0,0,0,0,0
47631,0,0,0,0,1,0
41059,0,0,0,8,0,0
16368,0,0,1,5,0,0
43469,0,0,0,8,8,32
40286,8,0,6,0,4,0
19429,0,0,1,1,0,0
8928,0,0,0,0,0,0
21011,2,0,3,3,2,1
410,0,0,0,0,0,0
35345,0,0,1,0,0,0
30457,69,0,84,132,6,0
19041,11,0,9,18,4,6
14028,1,0,7,6,1,2
12996,587,0,0,888,1332,2812
2678,0,0,0,0,0,0
254,0,0,0,0,0,0
21229,0,0,4,2,2,0
30641,0,0,12,6,6,0
40611,9,0,0,0,0,0
10198,16,0,2,2,2,3
1412,0,0,0,0,0,0
13493,9,0,20,72,0,0
11601,15,0,7,7,4,0
21714,45,0,25,60,80,15
39650,13,0,0,2,3,1
21859,13,0,3,3,3,0
13027,114,14,126,623,133,469
25947,33,0,3,8,0,0
47895,1,0,2,2,2,2
29668,0,0,0,0,8,6
10572,558,504,0,1344,0,42
13233,0,0,4,44,0,0
37641,0,0,4,24,0,0
16184,4,0,12,54,2,4
44140,0,0,0,0,0,0
10571,173,0,308,1218,140,294
21986,7,0,0,0,0,0
23886,0,0,0,0,0,0
2729,0,0,0,0,0,0
47559,606,0,595,187,1292,340
3146,0,0,0,0,0,0
21522,40,0,10,4,6,6
37780,1,0,8,19,2,1
40902,0,0,0,12,24,6
37732,35,0,28,4,64,88
912,0,0,0,0,0,0
756,0,0,0,0,0,0
48169,0,0,0,0,0,0
14121,397,0,1260,2485,0,210
19614,300,0,0,0,91,13
10439,249,0,0,825,0,0
24133,6,0,2,3,6,4
22069,32,0,168,252,0,0
12804,0,0,15,9,12,21
10065,44,0,21,51,30,39
32769,0,0,0,0,0,0
9993,0,0,0,0,0,0
3419,0,0,0,0,0,0
49410,0,0,2,4,0,0
20552,27,0,15,21,30,24
37537,0,0,1,0,0,0
30022,0,0,6,36,3,9
2360,0,0,0,0,0,0
49189,14,0,14,21,28,0
14581,6,0,0,14,8,2
31117,8,0,2,2,2,0
4186,0,0,0,0,0,0
8771,0,0,0,0,0,0
10530,0,0,4,8,0,0
18250,0,0,4,0,0,4
20252,1,0,5,9,1,4
42236,3,0,2,5,1,0
29093,9,0,15,0,15,0
636,0,0,0,0,0,0
19165,0,0,4,4,0,0
4718,0,0,0,0,0,0
26912,62,0,13,6,2,15
6967,0,0,0,0,0,0
47566,9,0,7,9,0,0
36600,3,0,0,0,0,0
25223,2,0,3,36,0,0
42161,6,0,5,4,7,13
4511,0,0,0,0,0,0
6683,0,0,0,0,0,0
25922,3,0,24,76,12,4
7680,0,0,0,0,0,0
12660,0,0,0,0,8,0
7562,0,0,0,0,0,0
48050,1,0,2,2,0,0
36199,0,0,5,0,0,0
39611,59,0,0,0,2,2
568,0,0,0,0,0,0
8085,0,0,0,0,0,0
9923,0,0,0,0,0,0
32073,186,0,468,520,299,91
15866,10,0,15,10,15,5
15035,300,60,210,270,1050,1500
38773,0,0,2,4,2,0
11051,260,51,0,153,0,0
9239,0,0,0,0,0,0
12635,2,0,9,21,0,0
45921,7,0,3,7,1,0
18315,0,0,4,7,3,0
16177,8,0,16,40,6,2
40233,0,0,6,14,0,0
30359,474,0,4350,1500,0,150
42876,126,0,308,616,140,98
16212,217,0,228,411,258,339
3515,0,0,0,0,0,0
8418,0,0,0,0,0,0
44095,0,0,0,0,0,0
40356,38,0,15,54,24,12
13929,583,162,648,2916,0,0
41732,44,0,9,6,24,0
5573,0,0,0,0,0,0
7383,0,0,0,0,0,0
3790,0,0,0,0,0,0
19674,225,0,13,39,39,0
6603,0,0,0,0,0,0
20195,0,0,3,2,2,0
19618,9,0,6,18,8,10
526,0,0,0,0,0,0
15257,3,0,42,96,18,0
13469,65,0,0,0,0,36
8667,0,0,0,0,0,0
11811,0,0,0,2,0,0
6867,0,0,0,0,0,0
43175,210,0,12,0,92,88
45789,15,0,0,0,40,5
43621,213,0,80,192,48,80
12735,90,0,105,190,20,15
22025,86,0,0,0,0,0
35057,19,0,16,44,28,20
18812,15,0,22,30,26,22
20162,11,0,9,30,9,9
18635,2,0,0,0,0,0
36735,12,0,0,5,0,0
30552,0,0,0,0,0,0
40038,0,0,0,0,0,0
14932,6,0,8,26,8,6
19446,2,0,0,1,0,0
46632,0,0,0,0,0,0
25262,0,0,0,0,2,3
24002,324,0,1722,2419,779,943
23708,23,0,14,26,30,18
27852,0,0,7,28,0,0
40777,0,0,3,11,0,0
7545,0,0,0,0,0,0
4768,0,0,0,0,0,0
1377,0,0,0,0,0,0
20485,4,0,0,0,24,16
2283,0,0,0,0,0,0
19495,17,0,0,0,0,0
35306,7,0,0,0,1,0
18637,0,0,42,178,18,4
7565,0,0,0,0,0,0
9992,0,0,0,0,0,0
47757,15,0,3,0,0,0
2045,0,0,0,0,0,0
24969,47,0,16,68,24,80
6102,0,0,0,0,0,0
6097,0,0,0,0,0,0
16443,52,0,64,56,232,112
37445,6,0,1,2,3,1
21762,0,0,0,0,0,0
21724,0,0,0,0,0,0
19635,4,0,4,10,6,4
23939,10,0,4,0,6,2
43091,2,0,9,6,12,9
37378,112,0,4,44,4,0
26952,79,0,20,32,164,4
8402,0,0,0,0,0,0
28408,29,0,36,138,72,66
24798,18,0,0,0,0,0
9493,0,0,0,0,0,0
40218,0,0,0,7,0,0
3785,0,0,0,0,0,0
596,0,0,0,0,0,0
34024,0,0,0,0,0,0
8745,0,0,0,0,0,0
9169,0,0,0,0,0,0
11651,14,0,9,13,4,5
37866,47,0,0,0,3,0
49598,0,0,0,0,0,0
12046,64,0,0,0,294,336
37042,0,0,0,0,0,0
39609,14,0,0,0,10,4
15702,15,0,84,175,112,182
2062,0,0,0,0,0,0
13897,0,0,0,3,0,1
17326,19,0,35,217,0,0
49118,0,0,1,0,0,0
31178,1,0,2,2,0,0
20448,0,0,0,20,0,4
23965,0,0,2,6,0,0
24310,0,0,0,0,0,0
27349,0,0,0,0,0,0
37941,0,0,0,0,0,0
40716,3,0,1,0,5,1
17698,201,0,60,48,372,60
10309,128,5,65,220,205,50
34187,3,0,0,0,1,0
9457,0,0,0,0,0,0
7167,0,0,0,0,0,0
4925,0,0,0,0,0,0
38866,0,0,0,0,0,0
13008,8,0,1,4,3,4
25574,0,0,0,0,0,0
20129,25,0,14,35,14,0
40639,0,0,0,0,0,0
30356,0,0,0,0,7,0
33021,0,0,0,0,0,0
26412,24,0,54,144,30,36
32880,1,0,0,0,0,1
3713,0,0,0,0,0,0
9820,0,0,0,0,0,0
39138,0,0,2,19,0,0
15715,85,0,18,60,156,240
28593,3,0,4,18,14,2
44740,4,0,0,0,5,3
32750,26,0,0,0,5,0
44670,0,0,0,0,0,0
14287,15,0,12,48,12,0
8063,0,0,0,0,0,0
40177,40,0,3,3,21,30
12807,55,0,0,0,0,0
10596,10,0,9,30,18,45
1827,0,0,0,0,0,0
20800,7,0,12,24,12,0
45686,22,0,20,55,10,0
18177,1,0,16,24,6,12
28654,0,0,1,2,6,13
26690,7,0,3,1,7,0
36158,0,0,0,0,0,0
49474,13,0,1,6,0,0
26571,0,0,4,3,1,1
31840,6,0,2,2,0,1
17298,0,0,0,0,0,0
17984,65,0,2,2,4,6
22120,0,0,0,0,2,0
11810,66,0,77,196,0,7
2157,0,0,0,0,0,0
11677,0,0,4,20,0,2
1599,0,0,0,0,0,0
34937,1,0,12,3,0,0
27412,5,0,0,0,1,0
1279,0,0,0,0,0,0
43114,61,0,10,20,10,0
22056,10,0,0,15,35,40
8570,0,0,0,0,0,0
6161,0,0,0,0,0,0
6227,0,0,0,0,0,0
7388,0,0,0,0,0,0
26221,136,0,140,287,70,203
739,0,0,0,0,0,0
15783,0,0,0,2,1,0
48092,39,0,0,0,0,0
39099,6,0,0,0,0,0
34652,0,0,0,0,0,0
36635,0,0,0,0,0,0
11239,87,0,32,88,168,0
26795,5,0,1,1,1,0
12392,0,0,5,16,1,1
49778,0,0,0,0,0,0
2557,0,0,0,0,0,0
10849,3,0,0,0,0,1
26442,109,19,0,0,0,0
38945,18,0,0,8,0,0
6429,0,0,0,0,0,0
36358,6,0,10,26,16,12
2210,0,0,0,0,0,0
9782,0,0,0,0,0,0
23536,0,0,0,0,0,0
23793,250,104,442,1014,156,52
31529,1274,0,3648,9006,11058,9120
2891,0,0,0,0,0,0
11489,85,0,0,0,0,0
15889,0,0,0,0,0,0
39546,86,0,54,27,108,45
14955,5,0,1,4,0,0
2886,0,0,0,0,0,0
30683,175,0,0,0,0,0
4689,0,0,0,0,0,0
3395,0,0,0,0,0,0
10390,7,0,6,3,15,6
11128,299,0,247,715,585,429
39976,0,0,0,0,0,0
16650,76,0,12,40,152,0
43535,48,3,3,3,21,0
3538,0,0,0,0,0,0
16401,1,0,3,3,0,0
1502,0,0,0,0,0,0
17958,14,0,0,32,20,32
35167,22,0,0,0,0,0
31599,8,0,6,20,6,8
26807,142,0,0,0,39,13
1654,0,0,0,0,0,0
49478,0,0,0,0,2,0
30437,0,0,2,1,1,0
2732,0,0,0,0,0,0
22662,442,0,504,1722,280,126
9404,0,0,0,0,0,0
17705,0,0,0,0,2,3
17978,53,0,152,456,0,0
8952,0,0,0,0,0,0
38623,34,0,8,10,6,2
23259,0,0,0,0,0,0
6352,0,0,0,0,0,0
15432,274,0,78,208,0,0
17759,0,0,0,0,1,1
18023,3,0,0,0,0,0
38778,60,0,15,15,0,0
7229,0,0,0,0,0,0
10876,24,0,42,426,0,0
16735,15,0,3,9,6,0
12518,0,0,2,3,0,0
2816,0,0,0,0,0,0
36544,16,0,0,0,55,11
15434,34,0,28,112,0,21
8162,0,0,0,0,0,0
15009,2,0,0,0,0,0
22294,4,0,10,12,6,18
7524,0,0,0,0,0,0
32963,10,0,8,0,4,4
2446,0,0,0,0,0,0
30591,2,0,12,18,0,0
101,0,0,0,0,0,0
34938,22,0,21,49,42,0
19231,621,270,0,945,0,0
4600,0,0,0,0,0,0
15160,36,0,8,11,1,2
15811,19,0,14,20,2,4
19831,346,0,0,175,0,0
4341,0,0,0,0,0,0
17545,0,0,2,2,0,0
18213,0,0,3,4,0,0
14225,864,0,0,0,0,0
32006,29,0,92,20,24,48
5365,0,0,0,0,0,0
35324,1,0,6,9,21,15
35689,0,0,4,0,0,0
40555,0,0,0,0,0,0
45387,0,0,0,0,0,0
2518,0,0,0,0,0,0
32565,20,0,20,56,20,88
35857,30,0,70,430,20,20
11849,0,0,0,0,0,0
13351,39,0,182,455,26,156
1224,0,0,0,0,0,0
650,0,0,0,0,0,0
40212,4,0,0,0,16,6
18150,24,0,15,12,9,36
21768,53,0,0,99,0,0
18021,4,0,8,3,2,4
48031,0,0,0,0,0,0
30563,5,0,5,23,2,1
45152,1,0,0,0,0,0
773,0,0,0,0,0,0
8444,0,0,0,0,0,0
9347,0,0,0,0,0,0
10483,2,0,0,0,0,0
43742,0,0,0,0,0,0
44737,18,0,1,0,0,0
30702,0,0,0,0,0,0
19913,0,0,48,0,12,0
3002,0,0,0,0,0,0
5429,0,0,0,0,0,0
23445,23,0,2,4,2,0
1448,0,0,0,0,0,0
8712,0,0,0,0,0,0
35741,257,0,0,0,0,0
40080,1423,336,252,210,1344,1092
1078,0,0,0,0,0,0
12300,0,0,0,0,0,0
10525,90,0,0,21,0,0
48220,23,0,0,0,0,0
21350,0,0,0,0,2,0
12765,0,0,0,24,27,6
1387,0,0,0,0,0,0
14391,0,0,0,0,0,0
25533,0,0,0,0,0,0
46,0,0,0,0,0,0
27122,46,0,20,76,58,32
1660,0,0,0,0,0,0
29439,0,0,0,0,0,0
5068,0,0,0,0,0,0
2356,0,0,0,0,0,0
24821,75,0,3,3,93,0
22106,0,0,0,0,0,0
77,0,0,0,0,0,0
2482,0,0,0,0,0,0
16126,13,0,2,1,7,4
39757,0,0,4,5,0,0
11247,0,0,0,0,0,0
40399,13,0,9,11,8,3
12434,28,0,0,0,0,0
23496,0,0,0,0,0,0
20739,2,0,48,174,6,6
21456,514,0,1173,1564,799,884
19332,5,0,0,0,2,2
7623,0,0,0,0,0,0
22236,12,0,4,6,20,22
11314,87,0,450,1746,45,54
4940,0,0,0,0,0,0
19903,0,0,2,25,1,3
1238,0,0,0,0,0,0
23789,2,0,2,8,2,0
34783,0,0,4,20,0,0
23503,0,0,0,0,0,0
12905,6,0,14,32,12,20
23450,112,0,312,328,0,0
49258,4,0,2,1,2,3
1180,0,0,0,0,0,0
30522,80,0,100,95,0,0
8307,0,0,0,0,0,0
14584,3,0,12,14,2,18
6476,0,0,0,0,0,0
13999,6,0,24,54,0,0
41335,9,0,4,22,6,4
42136,3,0,2,6,0,0
17513,31,4,12,0,32,4
14946,5,0,0,0,15,5
9659,0,0,0,0,0,0
42146,543,0,803,913,154,165
14813,0,0,0,0,6,2
41071,0,0,1,0,0,0
39556,1,0,0,0,0,0
23216,0,0,2,2,2,2
5526,0,0,0,0,0,0
7425,0,0,0,0,0,0
33574,0,0,0,0,0,0
45594,47,0,18,0,0,0
41132,0,0,0,0,0,0
27343,133,24,48,96,0,16
23990,0,0,0,0,0,0
33011,2,0,10,40,2,0
7218,0,0,0,0,0,0
49604,8,0,0,10,0,0
44593,31,0,16,16,4,12
10974,562,60,0,1080,420,1185
5127,0,0,0,0,0,0
22820,16,0,0,0,0,0
48009,0,0,0,0,0,0
9478,0,0,0,0,0,0
8450,0,0,0,0,0,0
2581,0,0,0,0,0,0
15427,53,0,60,288,68,144
46683,314,0,33,22,99,88
25692,431,0,782,1472,1794,552
46160,88,0,350,798,0,0
2024,0,0,0,0,0,0
22491,1,0,9,12,3,0
22882,0,0,3,4,0,0
28773,0,0,0,0,0,0
9229,0,0,0,0,0,0
9215,0,0,0,0,0,0
6485,0,0,0,0,0,0
8680,0,0,0,0,0,0
18778,18,0,15,20,35,0
28861,0,0,0,0,0,0
39835,55,0,0,6,62,18
11255,92,0,72,64,416,264
1436,0,0,0,0,0,0
3833,0,0,0,0,0,0
11928,5,0,0,0,0,0
45470,15,0,4,14,2,2
17287,24,0,72,472,32,72
27699,3,0,2,0,8,6
34198,15,0,0,0,0,0
15020,23,13,0,0,0,0
22283,16,0,0,0,0,6
24694,0,0,0,1,1,0
6718,0,0,0,0,0,0
28944,114,0,60,255,75,300
25180,43,0,92,322,12,2
16208,27,0,5,16,3,0
40127,0,0,0,0,0,0
15274,53,0,168,469,98,168
4849,0,0,0,0,0,0
21830,6,0,5,12,6,15
7902,0,0,0,0,0,0
24472,28,0,18,12,28,8
11354,140,0,80,220,0,70
1368,0,0,0,0,0,0
20680,0,0,1,1,3,3
24218,0,0,3,2,2,0
5865,0,0,0,0,0,0
40943,115,0,60,162,18,6
40458,68,0,25,105,0,0
25037,135,0,0,9,0,0
37017,27,0,18,24,12,42
2526,0,0,0,0,0,0
348,0,0,0,0,0,0
35123,0,0,0,0,0,0
16490,10,0,2,6,2,2
44349,0,0,1,1,0,0
43064,12,0,28,14,0,0
22517,57,0,27,90,6,0
37675,0,0,1,1,0,0
4466,0,0,0,0,0,0
6866,0,0,0,0,0,0
36365,4,2,1,4,1,0
17228,74,0,16,20,24,16
41502,5,0,5,8,6,6
1073,0,0,0,0,0,0
35395,136,16,60,394,42,76
13372,0,0,1,1,1,0
46440,8,0,0,0,44,132
35663,0,0,0,0,0,0
49539,51,0,0,0,0,0
18669,273,0,24,60,0,0
33700,0,0,0,0,0,0
28691,3,0,5,0,15,5
4678,0,0,0,0,0,0
21049,16,0,3,13,4,3
3965,0,0,0,0,0,0
39054,4,0,0,0,0,0
3069,0,0,0,0,0,0
14217,0,0,0,0,0,0
40939,17,0,2,20,0,0
15746,0,0,2,5,3,8
1537,0,0,0,0,0,0
25050,0,0,6,2,1,0
49080,0,0,2,0,0,0
17766,830,0,1974,7728,504,1092
38216,26,0,3,0,18,6
19789,87,0,75,305,100,165
13308,13,0,8,15,3,2
40801,0,0,0,0,3,2
37161,6,0,0,0,3,3
31527,0,0,0,1,0,0
11248,49,0,42,48,30,63
43671,15,0,0,0,2,0
23685,95,0,72,192,156,120
13517,0,0,15,39,0,0
973,0,0,0,0,0,0
14879,33,0,20,32,24,108
2904,0,0,0,0,0,0
15954,0,6,126,528,0,132
34843,24,0,22,18,2,0
31448,5,0,12,28,0,0
41814,42,0,8,8,2,0
1527,0,0,0,0,0,0
13702,1,0,50,80,20,12
17822,8,0,15,15,12,15
33798,34,0,0,18,0,0
13140,0,0,0,0,6,0
38451,0,0,25,80,20,125
10656,113,0,100,400,90,280
12652,5,0,0,0,2,16
46905,11,0,11,27,13,21
6005,0,0,0,0,0,0
11382,1,0,8,8,0,0
39657,0,0,0,0,1,1
40146,5,0,5,5,10,10
23859,0,0,3,4,1,3
1765,0,0,0,0,0,0
8739,0,0,0,0,0,0
27800,1,0,5,19,1,0
5371,0,0,0,0,0,0
3866,0,0,0,0,0,0
17811,2,0,2,4,2,0
5980,0,0,0,0,0,0
32350,0,0,2,0,0,0
8409,0,0,0,0,0,0
6692,0,0,0,0,0,0
19183,24,0,6,14,6,8
2462,0,0,0,0,0,0
23640,337,0,48,808,0,0
34580,1,0,0,0,0,0
12709,24,0,54,108,0,0
33612,0,0,0,0,0,0
10838,4,0,8,11,10,3
29905,0,0,4,8,0,0
335,0,0,0,0,0,0
13292,154,0,121,286,0,0
536,0,0,0,0,0,0
41844,101,0,36,144,54,180
13905,0,0,1,1,0,0
21428,0,0,0,0,0,0
12919,11,0,0,6,54,36
35684,7,0,0,0,3,0
40620,25,0,18,9,27,9
5059,0,0,0,0,0,0
2200,0,0,0,0,0,0
17997,287,0,0,48,0,0
48273,0,0,1,4,0,2
4966,0,0,0,0,0,0
15676,40,0,56,231,126,119
1709,0,0,0,0,0,0
8665,0,0,0,0,0,0
26731,115,0,24,68,88,80
41905,4,0,2,6,0,0
40726,0,0,0,0,0,0
19685,3,0,5,0,10,10
5333,0,0,0,0,0,0
36485,34,0,0,0,0,0
207,0,0,0,0,0,0
49382,0,0,1,0,0,0
49088,17,0,0,0,6,22
38581,294,0,154,418,748,132
20174,123,0,0,0,392,392
11208,5,0,36,188,2,0
7131,0,0,0,0,0,0
32614,0,0,1,1,0,0
8926,0,0,0,0,0,0
11899,4,0,6,18,2,8
33605,0,0,4,0,0,0
27361,2,0,6,4,8,2
12978,9,0,0,12,0,0
26549,0,0,0,0,2,0
10143,15,0,26,70,36,96
16538,65,0,18,54,84,0
22981,17,0,6,0,36,0
3108,0,0,0,0,0,0
33270,14,0,6,10,22,4
31052,46,0,1,0,0,0
6430,0,0,0,0,0,0
45219,0,0,1,5,0,0
30623,0,0,1,0,0,0
12862,0,0,0,10,0,0
45501,2,0,2,1,0,0
24184,0,0,0,0,0,0
20383,1,0,1,2,0,1
42573,0,0,1,2,1,0
33128,243,0,132,0,0,0
23187,480,22,0,22,0,0
9955,0,0,0,0,0,0
34905,0,0,1,0,0,0
16504,57,0,192,264,348,600
25715,1,0,0,4,0,0
34533,9,0,0,0,40,228
9749,0,0,0,0,0,0
14878,77,39,312,546,0,0
1693,0,0,0,0,0,0
12865,100,0,9,24,78,6
37059,0,0,0,0,0,0
7316,0,0,0,0,0,0
4211,0,0,0,0,0,0
13575,0,0,1,1,0,0
363,0,0,0,0,0,0
9068,0,0,0,0,0,0
13777,6,0,6,27,6,0
47694,120,7,14,7,0,0
43609,298,0,144,144,0,0
23681,11,0,14,42,2,0
18840,0,0,8,0,8,0
34859,66,0,0,0,0,0
23220,8,0,3,6,3,0
27344,0,0,0,0,2,0
41129,0,0,0,0,0,0
4085,0,0,0,0,0,0
1207,0,0,0,0,0,0
4460,0,0,0,0,0,0
2859,0,0,0,0,0,0
18246,268,0,324,780,234,216
11245,0,0,4,7,3,0
21151,20,0,4,8,4,0
44112,47,0,0,10,0,0
48365,0,0,1,0,0,0
6541,0,0,0,0,0,0
5315,0,0,0,0,0,0
9809,0,0,0,0,0,0
27010,4,0,2,0,10,14
27081,2,0,8,14,2,0
32127,0,0,3,6,3,0
32180,16,0,2,4,6,10
23581,60,0,25,35,35,0
7646,0,0,0,0,0,0
31781,3,0,0,0,2,1
16897,453,0,322,616,406,182
12110,182,0,396,1032,600,1158
2073,0,0,0,0,0,0
11141,637,120,0,96,0,0
24268,3,0,0,27,0,0
20718,2,0,2,1,1,0
3014,0,0,0,0,0,0
8837,0,0,0,0,0,0
5451,0,0,0,0,0,0
15739,14,0,0,0,0,0
25364,0,0,4,12,0,0
38247,0,0,3,9,0,0
4766,0,0,0,0,0,0
25227,25,0,8,28,8,8
46844,46,0,7,7,7,14
6917,0,0,0,0,0,0
11185,0,0,0,4,0,0
43388,13,0,2,1,5,0
45700,278,0,56,154,399,140
4749,0,0,0,0,0,0
27504,0,0,0,0,0,0
